"SiteID","SiteName","Prefecture","Region","Period","wild_nuts","rice_and_millets","acorn_chestnut","chestnut_beechnut","acorn_beechnut","hazelnut","beechnut","millet","rice","acorn","walnut","buckeye","chestnut"
"J2","（武田）西塙遺跡","Ibaraki","Kanto","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J896","諏訪遺跡","Ibaraki","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J624","武田西塙遺跡","Ibaraki","Kanto","Kodai",1,1,0,0,0,0,0,1,1,1,0,0,0
"J576","東薬師堂４号遺跡","Tochigi","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J73","下野国府跡寄居地区遺跡","Tochigi","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J294","多功南原遺跡","Tochigi","Kanto","Kodai",1,0,0,0,0,0,0,0,0,0,0,0,1
"J958","長者ヶ平","Tochigi","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J768","砂田遺跡","Tochigi","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,1
"J607","森後遺跡","Tochigi","Kanto","Kodai",1,1,0,0,0,0,0,0,1,0,0,0,1
"J354","寂光沢窯跡","Tochigi","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J871","西刑部西原遺跡","Tochigi","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,0,0,0
"J751","矢島三ツ俣遺跡","Gunma","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J528","日高遺跡","Gunma","Kanto","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J158","元総社寺田遺跡Ⅲ","Gunma","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,0
"J734","白倉下原・天引向原遺跡Ⅴ","Gunma","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,0
"J64","下植木壱町田遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J99","中里見中川遺跡","Gunma","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,1,1,1
"J962","長野原一本松遺跡","Gunma","Kanto","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J764","石墨遺跡","Gunma","Kanto","Kodai",1,1,0,0,0,0,0,1,1,0,1,1,1
"J671","波志江中屋敷東遺跡","Gunma","Kanto","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J481","徳丸仲田遺跡","Gunma","Kanto","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J571","東峰須川雷電遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J645","江木下大日遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J838","萱野Ⅱ遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J567","東今泉鹿島遺跡","Gunma","Kanto","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J964","阿久津遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J196","十二廻り遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J17","万蔵寺廻り遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J80","中屋敷・中村田遺跡","Gunma","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J3","F2緑埜地区遺跡群Ⅰ","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J37","上泉武田遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J965","阿弥大寺本郷遺跡","Gunma","Kanto","Kodai",1,0,0,0,0,0,0,0,0,0,0,0,1
"J355","富士井戸ⅡC遺跡","Gunma","Kanto","Kodai",0,1,0,0,0,0,0,1,0,0,0,0,0
"J97","中道遺跡（第41地点）","Saitama","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J941","釣上高岡南遺跡","Saitama","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J599","根切遺跡","Saitama","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J177","前田字六反畑第一遺跡","Saitama","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J427","常代遺跡群","Chiba","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J927","郡遺跡群","Chiba","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J873","西原遺跡","Chiba","Kanto","Kodai",1,0,0,0,0,0,0,0,0,1,1,1,0
"J680","浜野川神門遺跡","Chiba","Kanto","Kodai",1,0,0,0,0,0,0,0,0,1,1,0,0
"J5","うならすず遺跡","Chiba","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J213","印内台遺跡群","Chiba","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J381","小野遺跡","Chiba","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J183","北下遺跡","Chiba","Kanto","Kodai",1,1,0,0,0,0,0,0,1,0,1,0,0
"J309","大宮越遺跡","Chiba","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J813","船田遺跡","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,1,1,1,1,1,0
"J296","多摩ニュータウンNo.446","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J629","武蔵国府関連遺跡","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,0
"J393","山王上遺跡","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,1,1,1,1,1,0
"J818","若宮八幡神社遺跡Ⅱ","Tokyo","Kanto","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J145","伊興遺跡Ⅱ","Tokyo","Kanto","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J530","早瀬前遺跡","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,0,1,0,1,0,1
"J592","柴又帝釈天遺跡","Tokyo","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J98","中里峡遺跡","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J197","十条久保遺跡","Tokyo","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J100","中里遺跡2","Tokyo","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J840","落合遺跡Ⅲ","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J712","田中・寺前遺跡","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,0,0,0
"J376","小足立前原東遺跡","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J53","下大和田遺跡Ⅱ","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J843","落川遺跡Ⅲ","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,1,1,0
"J842","落川・一の宮遺跡","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,0,1,1,0,0,0
"J573","東池袋Ⅱ","Tokyo","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J498","愛宕下遺跡","Tokyo","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J91","中田遺跡","Tokyo","Kanto","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J628","武蔵国分寺南西地区","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J372","小日向台町遺跡","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J749","真砂町遺跡第Ⅴ地点","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J146","伝通院裏貝塚","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J545","木曽森野遺跡Ⅲ","Tokyo","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J795","筑前秋月藩黒田家屋敷跡遺跡","Tokyo","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J489","志村城山遺跡","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J477","御殿前遺跡","Tokyo","Kanto","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J141","伊勢原上粕屋団地内","Kanagawa","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J825","草山遺跡","Kanagawa","Kanto","Kodai",1,1,0,0,0,0,0,1,1,1,1,0,1
"J343","宮ヶ瀬遺跡群","Kanagawa","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J648","池子遺跡群","Kanagawa","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J776","神明久保遺跡","Kanagawa","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J646","池子遺跡","Kanagawa","Kanto","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J660","河村城跡","Kanagawa","Kanto","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J306","大塚戸遺跡","Kanagawa","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J8","なたぎり遺跡","Kanagawa","Kanto","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J911","跡堀遺跡","Kanagawa","Kanto","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J876","西富岡向畑遺跡","Kanagawa","Kanto","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J822","苦久保遺跡","Kanagawa","Kanto","Kodai",1,1,0,0,1,0,0,1,1,0,0,0,1
"J363","小倉原西遺跡","Kanagawa","Kanto","Kodai",1,1,0,0,0,0,0,1,0,1,0,0,0
"J959","長表遺跡","Niigata","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,1,1,1
"J466","庄川遺跡","Niigata","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J802","結七島遺跡","Niigata","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J993","駒首潟遺跡","Niigata","Chubu","Kodai",1,1,0,0,0,0,0,1,1,1,0,0,0
"J38","上浦A遺跡","Niigata","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,1,1,0
"J236","吉田遺跡","Niigata","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J935","金曲遺跡","Niigata","Chubu","Kodai",1,1,0,0,0,0,0,0,1,0,0,1,1
"J771","磐舟","Niigata","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,1,1,0
"J351","宮平遺跡","Niigata","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,1
"J761","石川遺跡","Niigata","Chubu","Kodai",1,1,0,0,0,0,0,0,1,0,0,1,0
"J696","牛道遺跡","Niigata","Chubu","Kodai",1,1,0,0,0,0,0,0,1,1,1,1,1
"J889","西部遺跡","Niigata","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J520","新保遺跡","Niigata","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J657","沢田遺跡","Niigata","Chubu","Kodai",1,1,0,0,1,0,0,1,1,1,1,1,1
"J890","西部遺跡Ⅲ","Niigata","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J891","西部遺跡Ⅴ","Niigata","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J388","屋敷割付遺跡","Niigata","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J287","堅木遺跡","Niigata","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J714","田伏山崎遺跡","Niigata","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,1,1,0
"J330","天狗寺遺跡","Niigata","Chubu","Kodai",0,1,0,0,0,0,0,1,0,0,0,0,0
"J223","古津八幡山遺跡","Niigata","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J572","東木津遺跡","Toyama","Chubu","Kodai",1,1,0,0,1,0,0,0,1,0,1,0,1
"J777","神明北遺跡","Toyama","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J473","御坊山遺跡","Toyama","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J35","上新保遺跡","Toyama","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J140","今市遺跡","Toyama","Chubu","Kodai",1,1,0,0,0,0,0,0,1,0,1,0,0
"J370","小島西遺跡","Ishikawa","Chubu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,1
"J85","中新保遺跡","Ishikawa","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J21","三室福浦B遺跡","Ishikawa","Chubu","Kodai",1,0,0,0,0,0,0,0,0,1,0,1,0
"J502","戸水C遺跡","Ishikawa","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J856","藤江C遺跡","Ishikawa","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J724","畝田ナベタ遺跡","Ishikawa","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J722","畝田B遺跡","Ishikawa","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J723","畝田C遺跡","Ishikawa","Chubu","Kodai",1,1,0,0,0,0,0,0,1,0,1,0,1
"J695","無量寺C遺跡","Ishikawa","Chubu","Kodai",1,1,0,0,0,0,0,0,1,0,0,0,1
"J301","大友西遺跡","Ishikawa","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,1,1,0
"J782","福増カワラケダ遺跡","Ishikawa","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J263","四柳白山下遺跡","Ishikawa","Chubu","Kodai",1,1,0,0,0,0,0,0,1,0,0,0,1
"J210","南西田遺跡","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J328","大間々遺跡","Yamanashi","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,0,0,1
"J304","大坪遺跡","Yamanashi","Chubu","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,1
"J392","山梨学院川田運動場遺跡群","Yamanashi","Chubu","Kodai",1,0,0,0,0,0,0,0,0,1,1,0,0
"J774","社口遺跡","Yamanashi","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J756","石之坪遺跡（東地区）","Yamanashi","Chubu","Kodai",1,1,0,0,1,0,0,1,1,0,1,0,0
"J930","野牛島・大塚遺跡","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J760","石原田北遺跡","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J562","村前東Ａ遺跡概報2","Yamanashi","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J88","中溝遺跡","Yamanashi","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J560","村前東Ａ遺跡Ⅰ区","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J557","村前東Ａ遺跡Ⅱ区","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J215","原平遺跡","Yamanashi","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J318","大林上遺跡Ⅱ区","Yamanashi","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J346","宮の前遺跡","Yamanashi","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J128","二本柳遺跡","Yamanashi","Chubu","Kodai",1,1,0,0,0,0,0,0,1,0,1,0,0
"J316","大木戸遺跡","Yamanashi","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J738","百々遺跡5","Yamanashi","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J361","寺部村附第9・中西第3遺跡","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J458","平田宮第2遺跡","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J910","足原田遺跡Ⅱ","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J692","滝沢遺跡","Yamanashi","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J809","美通遺跡","Yamanashi","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J26","上コブ遺跡","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J160","兄川河床遺跡","Yamanashi","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J68","下聖端遺跡","Nagano","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J682","深堀遺跡","Nagano","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J90","中田遺跡","Nagano","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J386","屋代遺跡群","Nagano","Chubu","Kodai",1,1,0,0,0,1,0,1,1,0,1,1,1
"J775","社宮司遺跡","Nagano","Chubu","Kodai",1,1,0,0,0,0,0,0,1,0,1,0,1
"J609","構井・阿弥陀堂遺跡","Nagano","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J863","西一本柳遺跡ⅩⅣ","Nagano","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,1,0,0
"J12","ヨシバタ遺跡","Nagano","Chubu","Kodai",1,1,0,0,0,0,0,1,1,0,0,1,0
"J191","北稲付遺跡","Nagano","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J684","深沼遺跡","Gifu","Chubu","Kodai",1,0,0,0,0,0,0,0,0,1,1,1,0
"J384","尾元遺跡","Gifu","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,0,1,0
"J594","柿田遺跡","Gifu","Chubu","Kodai",1,1,0,0,0,0,0,0,1,1,0,1,0
"J405","岩田東A遺跡","Gifu","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J967","阿曽田遺跡","Gifu","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,0,1,0
"J554","杉崎廃寺跡","Gifu","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J406","岳美遺跡","Shizuoka","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J31","上土遺跡","Shizuoka","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J606","梶子遺跡","Shizuoka","Chubu","Kodai",1,1,0,0,1,0,0,0,1,0,0,0,0
"J283","城山遺跡","Shizuoka","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J142","伊場遺跡","Shizuoka","Chubu","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J411","川の前遺跡","Shizuoka","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J117","九反田遺跡","Shizuoka","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J329","天の川遺跡","Shizuoka","Chubu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J634","水入遺跡","Aichi","Chubu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J495","志賀公園遺跡","Aichi","Chubu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J884","西浦遺跡","Aichi","Chubu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J750","矢作川河床遺跡","Aichi","Chubu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J886","西肥留遺跡","Mie","Kansai","Kodai",0,1,0,0,0,0,0,1,0,0,0,0,0
"J161","入江内湖西野遺跡","Shiga","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,1,1,0
"J298","大中の湖南遺跡","Shiga","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,1,0
"J512","斗西遺跡","Shiga","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J1009","鴨遺跡","Shiga","Kansai","Kodai",1,1,0,0,0,0,0,1,0,1,1,1,1
"J345","宮の前遺跡","Shiga","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J996","高岸遺跡","Shiga","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J688","湯ノ部遺跡","Shiga","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J446","平安京右京二条二坊八町跡","Kyoto","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J455","平安京遺跡","Kyoto","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,1,0,0
"J230","史跡大覚寺御所跡","Kyoto","Kansai","Kodai",1,1,0,0,0,0,0,1,1,1,1,1,1
"J452","平安京東市外町","Kyoto","Kansai","Kodai",1,1,0,0,0,0,0,0,1,0,1,0,1
"J454","平安京跡","Kyoto","Kansai","Kodai",1,1,0,0,0,0,0,1,1,1,1,0,1
"J1006","鳥羽離宮跡","Kyoto","Kansai","Kodai",1,1,0,0,0,0,0,0,1,0,0,0,1
"J450","平安京左京八条三坊","Kyoto","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J442","平安京右京三条三坊","Kyoto","Kansai","Kodai",1,1,0,0,0,1,0,1,1,1,1,0,0
"J445","平安京右京三条二坊十五・十六町","Kyoto","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J441","平安京右京三条一坊三・六・七町跡","Kyoto","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,1,0,0
"J448","平安京右京六条二坊三町跡","Kyoto","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J451","平安京左京四条一坊十二・十三町跡","Kyoto","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J449","平安京右京六条二坊六・十一町跡","Kyoto","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J443","平安京右京三条三坊三町","Kyoto","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J431","常磐仲之町遺跡","Kyoto","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J430","常磐仲之町遺跡・広隆寺旧境内","Kyoto","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J953","長岡京跡左京第366次","Kyoto","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J951","長岡京跡左京","Kyoto","Kansai","Kodai",1,1,0,0,0,0,0,0,1,1,1,1,1
"J954","長岡宮","Kyoto","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J950","長岡京跡","Kyoto","Kansai","Kodai",1,0,0,0,1,0,0,0,0,1,0,1,0
"J948","長岡京左京","Kyoto","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J444","平安京右京三条三坊三町跡","Kyoto","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J453","平安京跡・御土居跡","Kyoto","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J120","亀井遺跡","Osaka","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,0,1,1
"J151","佐堂遺跡","Osaka","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J279","城山遺跡","Osaka","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J332","太井遺跡","Osaka","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J638","水込遺跡","Osaka","Kansai","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,0
"J382","小阪合遺跡","Osaka","Kansai","Kodai",1,1,0,0,0,0,0,1,1,1,1,0,0
"J491","志紀遺跡","Osaka","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,1,0,0
"J303","大和川今池遺跡","Osaka","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J514","新上小阪遺跡","Osaka","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J848","蔀屋北遺跡","Osaka","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J698","玉櫛遺跡","Osaka","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J846","蔀屋北，讃良郡","Osaka","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J781","禁野本町遺跡","Osaka","Kansai","Kodai",1,1,0,0,0,0,0,1,1,1,0,0,1
"J945","長原遺跡","Osaka","Kansai","Kodai",1,1,0,0,0,0,0,0,1,1,0,0,0
"J972","難波宮址","Osaka","Kansai","Kodai",1,1,0,0,1,0,0,1,1,1,0,0,1
"J202","南住吉遺跡","Osaka","Kansai","Kodai",1,0,0,0,1,0,0,0,0,0,0,0,0
"J921","遠里小野遺跡","Osaka","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J810","翁橋遺跡","Osaka","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J867","西之辻遺跡","Osaka","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J184","北島遺跡","Osaka","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J1003","鬼虎川遺跡","Osaka","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J780","禁野元町遺跡","Osaka","Kansai","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J841","落地遺跡","Hyogo","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J479","御蔵遺跡","Hyogo","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J377","小路大町遺跡","Hyogo","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J961","長谷貝塚","Hyogo","Kansai","Kodai",1,1,0,0,0,0,0,0,1,0,0,1,0
"J975","雨流遺跡","Hyogo","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J417","川除・藤ノ木遺跡","Hyogo","Kansai","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,1
"J805","美乃利遺跡","Hyogo","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J186","北条遺跡","Hyogo","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J50","下名田遺跡","Hyogo","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J24","三番町遺跡","Hyogo","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J683","深江北町遺跡","Hyogo","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J1008","鴨神遺跡","Nara","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,1
"J854","藤原宮跡","Nara","Kansai","Kodai",1,1,0,0,0,0,0,0,1,1,1,1,0
"J803","纒向遺跡","Nara","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J424","布留遺跡","Nara","Kansai","Kodai",1,1,0,0,0,1,0,0,1,1,1,1,1
"J439","平城宮","Nara","Kansai","Kodai",1,1,0,0,1,1,0,1,1,1,1,1,1
"J433","平城京","Nara","Kansai","Kodai",1,1,0,0,0,1,0,0,1,1,1,0,1
